SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,COOP,COOP_CODE,DEMOGRAPHIC,SUPPRESSED,GRADS,ACADEMIC,CAREER,NONDUP,EL,BONUS,TRANSITIONRATE,TRANRATEWBONUS
20182019,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,ETP,Y,0,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,ETW,Y,13,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,FOS,Y,0,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,HOM,Y,0,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,LEN,N,14,5,14,14,0,8,100,114.3
20182019,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,LEP,Y,0,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,LUN,Y,9,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,LUP,Y,5,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,MIG,Y,0,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,MIL,Y,0,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,SXF,Y,6,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,SXM,Y,8,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,ACO,Y,13,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ETH,Y,1,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ETI,Y,0,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ETO,Y,0,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ETP,Y,0,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ETW,Y,13,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,FOS,Y,0,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,HOM,Y,0,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,LEN,N,14,5,14,14,0,8,100,114.3
20182019,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,LEP,Y,0,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,LUN,Y,9,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,LUP,Y,5,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,MIG,Y,0,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,MIL,Y,0,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,SXF,Y,6,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,SXM,Y,8,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,TST,N,14,5,14,14,0,8,100,114.3
20182019,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ACD,Y,1,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ACO,Y,13,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ALT,Y,0,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,CSG,Y,1,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ELM,Y,0,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ELN,N,14,5,14,14,0,8,100,114.3
20182019,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ETA,Y,0,,,,,,,
20182019,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ETB,Y,0,,,,,,,
20182019,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ACD,Y,7,,,,,,,
20182019,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ACO,Y,97,,,,,,,
20182019,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,TST,N,104,52,82,90,0,26,86.5,92.8
20182019,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,SXM,N,67,33,56,60,0,16,89.6,95.5
20182019,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,SXF,N,37,19,26,30,0,10,81.1,87.8
20182019,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,MIL,Y,0,,,,,,,
20182019,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,MIG,Y,0,,,,,,,
20182019,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,LUP,N,54,22,39,44,0,11,81.5,86.6
20182019,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,LUN,N,50,30,43,46,0,15,92,99.5
20182019,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,LEP,Y,0,,,,,,,
20182019,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,LEN,N,104,52,82,90,0,26,86.5,92.8
20182019,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,HOM,Y,6,,,,,,,
20182019,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,FOS,Y,2,,,,,,,
20182019,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ETW,Y,95,,,,,,,
20182019,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ETP,Y,0,,,,,,,
20182019,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ETO,Y,3,,,,,,,
20182019,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ETI,Y,0,,,,,,,
20182019,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ETH,Y,2,,,,,,,
20182019,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ETB,Y,4,,,,,,,
20182019,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ETA,Y,0,,,,,,,
20182019,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ELN,N,104,52,82,90,0,26,86.5,92.8
20182019,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ELM,Y,0,,,,,,,
20182019,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,CSG,N,14,2,10,10,0,6,71.4,82.1
20182019,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ALT,Y,0,,,,,,,
20182019,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ACD,Y,7,,,,,,,
20182019,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,TST,N,104,52,82,90,0,26,86.5,92.8
20182019,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,SXF,N,37,19,26,30,0,10,81.1,87.8
20182019,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,MIL,Y,0,,,,,,,
20182019,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,MIG,Y,0,,,,,,,
20182019,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,LUP,N,54,22,39,44,0,11,81.5,86.6
20182019,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,LUN,N,50,30,43,46,0,15,92,99.5
20182019,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,LEP,Y,0,,,,,,,
20182019,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,LEN,N,104,52,82,90,0,26,86.5,92.8
20182019,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,HOM,Y,6,,,,,,,
20182019,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,FOS,Y,2,,,,,,,
20182019,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ETW,Y,95,,,,,,,
20182019,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ETP,Y,0,,,,,,,
20182019,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ETO,Y,3,,,,,,,
20182019,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ETI,Y,0,,,,,,,
20182019,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ETH,Y,2,,,,,,,
20182019,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ETB,Y,4,,,,,,,
20182019,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ETA,Y,0,,,,,,,
20182019,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ELN,N,104,52,82,90,0,26,86.5,92.8
20182019,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ELM,Y,0,,,,,,,
20182019,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,CSG,N,14,2,10,10,0,6,71.4,82.1
20182019,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ALT,Y,0,,,,,,,
20182019,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ACO,Y,97,,,,,,,
20182019,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,SXM,N,67,33,56,60,0,16,89.6,95.5
20182019,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,SXM,N,21,11,15,18,0,8,85.7,95.2
20182019,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,TST,N,43,26,27,37,0,11,86,92.4
20182019,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,MIL,Y,0,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,MIG,Y,0,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,LUP,N,22,11,13,18,0,5,81.8,87.5
20182019,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,LUN,N,21,15,14,19,0,6,90.5,97.6
20182019,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,LEP,Y,0,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,LEN,N,43,26,27,37,0,11,86,92.4
20182019,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,HOM,Y,0,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,FOS,Y,0,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ETW,Y,41,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ETP,Y,0,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ETO,Y,1,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ETI,Y,0,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ETH,Y,0,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ETB,Y,1,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ETA,Y,0,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ELN,N,43,26,27,37,0,11,86,92.4
20182019,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ELM,Y,0,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,CSG,Y,3,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ALT,Y,0,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ACO,Y,42,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ACD,Y,1,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,SXF,N,22,15,12,19,0,3,86.4,89.8
20182019,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,TST,N,43,26,27,37,0,11,86,92.4
20182019,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,SXM,N,21,11,15,18,0,8,85.7,95.2
20182019,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,SXF,N,22,15,12,19,0,3,86.4,89.8
20182019,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,MIL,Y,0,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,MIG,Y,0,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,LUP,N,22,11,13,18,0,5,81.8,87.5
20182019,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,LUN,N,21,15,14,19,0,6,90.5,97.6
20182019,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,LEP,Y,0,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,LEN,N,43,26,27,37,0,11,86,92.4
20182019,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,HOM,Y,0,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,FOS,Y,0,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ETW,Y,41,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ETP,Y,0,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ETO,Y,1,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ETI,Y,0,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ETH,Y,0,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ETB,Y,1,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ETA,Y,0,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ELN,N,43,26,27,37,0,11,86,92.4
20182019,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ELM,Y,0,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,CSG,Y,3,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ALT,Y,0,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ACD,Y,1,,,,,,,
20182019,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ACO,Y,42,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,ACD,N,11,2,4,5,0,0,45.5,45.5
20182019,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,ACO,N,115,73,44,89,2,1,77.4,77.6
20182019,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,TST,N,126,75,48,94,2,1,74.6,74.8
20182019,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,SXM,N,73,39,24,50,1,1,68.5,68.8
20182019,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,SXF,N,53,36,24,44,1,0,83,83
20182019,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,MIL,Y,0,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,MIG,Y,0,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,LUP,N,64,32,24,45,2,1,70.3,70.7
20182019,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,LUN,N,62,43,24,49,0,0,79,79
20182019,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,LEP,Y,4,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,LEN,Y,122,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,HOM,Y,0,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,FOS,Y,0,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,ETW,N,94,61,37,73,0,1,77.7,77.9
20182019,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,ETP,Y,0,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,ETO,Y,3,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,ETI,Y,1,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,ETH,Y,9,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,ETB,N,18,9,7,12,0,0,66.7,66.7
20182019,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,ETA,Y,1,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,ELN,Y,120,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,ELM,Y,6,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,CSG,N,38,15,12,23,2,0,60.5,60.5
20182019,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,ALT,Y,0,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,ACD,N,11,2,4,5,0,0,45.5,45.5
20182019,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,TST,N,130,75,48,94,2,1,72.3,72.5
20182019,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,SXF,N,56,36,24,44,1,0,78.6,78.6
20182019,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,MIL,Y,0,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,MIG,Y,0,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,LUP,N,67,32,24,45,2,1,67.2,67.5
20182019,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,LUN,N,63,43,24,49,0,0,77.8,77.8
20182019,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,LEP,Y,4,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,LEN,Y,126,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,HOM,Y,0,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,FOS,Y,0,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,ETW,N,98,61,37,73,0,1,74.5,74.7
20182019,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,ETP,Y,0,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,ETO,Y,3,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,ETI,Y,1,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,ETH,Y,9,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,ETB,N,18,9,7,12,0,0,66.7,66.7
20182019,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,ETA,Y,1,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,ELN,Y,124,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,ELM,Y,6,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,CSG,N,38,15,12,23,2,0,60.5,60.5
20182019,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,ALT,Y,0,,,,,,,
20182019,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,ACO,N,119,73,44,89,2,1,74.8,75
20182019,090,NELSON,017,Bardstown Independent,,---District Total---,017,,,CKEC,901,SXM,N,74,39,24,50,1,1,67.6,67.9
