"GEO_ID","NAME","B15002H_001E","B15002H_001M","B15002H_002E","B15002H_002M","B15002H_003E","B15002H_003M","B15002H_004E","B15002H_004M","B15002H_005E","B15002H_005M","B15002H_006E","B15002H_006M","B15002H_007E","B15002H_007M","B15002H_008E","B15002H_008M","B15002H_009E","B15002H_009M","B15002H_010E","B15002H_010M","B15002H_011E","B15002H_011M","B15002H_012E","B15002H_012M","B15002H_013E","B15002H_013M","B15002H_014E","B15002H_014M","B15002H_015E","B15002H_015M","B15002H_016E","B15002H_016M","B15002H_017E","B15002H_017M","B15002H_018E","B15002H_018M","B15002H_019E","B15002H_019M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total","Estimate!!Total!!Male","Margin of Error!!Total!!Male","Estimate!!Total!!Male!!Less than 9th grade","Margin of Error!!Total!!Male!!Less than 9th grade","Estimate!!Total!!Male!!9th to 12th grade, no diploma","Margin of Error!!Total!!Male!!9th to 12th grade, no diploma","Estimate!!Total!!Male!!Regular high school diploma","Margin of Error!!Total!!Male!!Regular high school diploma","Estimate!!Total!!Male!!GED or alternative credential","Margin of Error!!Total!!Male!!GED or alternative credential","Estimate!!Total!!Male!!Some college, no degree","Margin of Error!!Total!!Male!!Some college, no degree","Estimate!!Total!!Male!!Associate's degree","Margin of Error!!Total!!Male!!Associate's degree","Estimate!!Total!!Male!!Bachelor's degree","Margin of Error!!Total!!Male!!Bachelor's degree","Estimate!!Total!!Male!!Graduate or professional degree","Margin of Error!!Total!!Male!!Graduate or professional degree","Estimate!!Total!!Female","Margin of Error!!Total!!Female","Estimate!!Total!!Female!!Less than 9th grade","Margin of Error!!Total!!Female!!Less than 9th grade","Estimate!!Total!!Female!!9th to 12th grade, no diploma","Margin of Error!!Total!!Female!!9th to 12th grade, no diploma","Estimate!!Total!!Female!!Regular high school diploma","Margin of Error!!Total!!Female!!Regular high school diploma","Estimate!!Total!!Female!!GED or alternative credential","Margin of Error!!Total!!Female!!GED or alternative credential","Estimate!!Total!!Female!!Some college, no degree","Margin of Error!!Total!!Female!!Some college, no degree","Estimate!!Total!!Female!!Associate's degree","Margin of Error!!Total!!Female!!Associate's degree","Estimate!!Total!!Female!!Bachelor's degree","Margin of Error!!Total!!Female!!Bachelor's degree","Estimate!!Total!!Female!!Graduate or professional degree","Margin of Error!!Total!!Female!!Graduate or professional degree"
"0500000US26147","St. Clair County, Michigan","105896","121","51679","64","720","334","3565","787","16390","1433","2684","690","12507","1258","6112","951","6586","966","3115","622","54217","60","841","373","4086","1004","15426","1326","1595","479","13259","1379","7922","980","6499","921","4589","825"
"0500000US36051","Livingston County, New York","39358","201","19363","201","245","113","895","402","5400","799","1194","426","4179","669","2029","555","2761","698","2660","614","19995","201","204","149","1914","773","5028","749","637","397","3885","746","2744","524","2929","534","2654","531"
"0500000US36103","Suffolk County, New York","738924","1088","353704","598","6753","1212","10634","1547","81529","4545","9997","1508","66543","4601","35390","2612","84159","4536","58699","3745","385220","610","5369","1232","12505","2078","98783","4751","7036","1119","60777","3689","41328","3140","77655","4103","81767","3772"
"0500000US40027","Cleveland County, Oklahoma","136406","380","66583","169","851","451","3751","955","16024","1861","4013","1067","15689","1750","4589","980","12903","1608","8763","1345","69823","223","720","578","2410","679","14845","1843","3210","890","19694","1964","6829","1274","13224","1391","8891","1341"
"0500000US42101","Philadelphia County, Pennsylvania","421680","1272","203622","798","4093","1229","11471","1937","50779","3486","7869","1493","29012","2553","8531","1369","52513","3552","39354","2838","218058","686","5279","1332","12655","2196","58602","3163","3790","965","25106","2462","14314","2636","52612","3601","45700","3472"
"0500000US47141","Putnam County, Tennessee","46385","211","22028","211","809","483","1215","662","8616","1352","1419","556","3363","937","734","346","3036","833","2836","805","24357","211","1252","716","1045","477","5686","1267","2412","991","6239","1276","2086","758","2952","899","2685","853"
"0500000US48257","Kaufman County, Texas","55774","228","26843","228","683","381","2435","902","5773","1291","2624","784","7203","1029","2324","764","3573","885","2228","741","28931","228","678","363","2174","628","6796","1092","1383","641","9111","1508","2140","731","4236","1037","2413","703"
"0500000US09001","Fairfield County, Connecticut","417242","869","199405","563","3150","763","4363","1001","32147","2979","3470","840","27265","2293","14396","1743","61783","2971","52831","2391","217837","513","3751","886","3754","951","34942","2718","2497","683","30344","2204","14061","1644","71388","3262","57100","2769"
"0500000US12089","Nassau County, Florida","55870","224","27099","229","597","412","1473","716","7386","1540","1271","503","5616","1173","2492","720","4509","1058","3755","915","28771","224","313","299","2497","995","8027","1277","1043","578","6652","1399","2825","986","4932","969","2482","816"
"0500000US26077","Kalamazoo County, Michigan","136251","266","65339","250","1349","561","2615","839","14133","1967","2507","757","12785","1529","5601","1057","15922","1782","10427","1411","70912","70","634","336","2941","857","14120","1762","742","324","15264","1553","7573","1098","18400","1833","11238","1392"
"0500000US34009","Cape May County, New Jersey","61573","245","29267","210","698","728","1522","519","7413","946","920","451","5829","873","2039","606","7047","946","3799","666","32306","245","692","442","1332","555","8234","1208","1249","535","6305","837","2722","672","7545","1176","4227","642"
"0500000US35045","San Juan County, New Mexico","35539","140","17222","113","599","411","1543","573","3742","702","465","278","4614","934","2403","735","1838","485","2018","668","18317","58","54","75","1197","602","3507","837","533","275","5934","1015","2472","782","3026","739","1594","583"
"0500000US37081","Guilford County, North Carolina","197258","173","93070","210","1653","681","4324","1298","15637","1913","3685","923","17212","2016","8837","1407","27080","2207","14642","1666","104188","173","856","455","3527","864","18552","1901","2939","880","20405","2449","10559","1556","30562","2219","16788","1891"
"0500000US39095","Lucas County, Ohio","215093","846","102784","449","1015","548","5888","1182","27699","2191","5255","1024","25567","2293","7850","1284","18225","1684","11285","1261","112309","433","1959","705","6367","1503","28480","2454","4137","1090","24863","2430","12534","1664","21630","2049","12339","1326"
"0500000US48491","Williamson County, Texas","236774","417","114667","18","888","571","2960","1079","16946","2456","3477","933","24524","2481","9749","1586","37598","2813","18525","1853","122107","407","1538","956","2039","724","19408","2254","4223","1435","29806","2150","12186","2229","35494","3041","17413","1873"
"0500000US05045","Faulkner County, Arkansas","64427","201","31160","201","294","179","2059","760","8161","1468","1810","532","6906","1233","2794","859","6000","1063","3136","868","33267","201","867","464","2412","805","6570","1302","1166","523","7863","1396","3048","1003","7315","1320","4026","1102"
"0500000US06019","Fresno County, California","217222","579","104731","269","1998","711","6258","1739","20121","2254","4323","1334","28574","2259","11241","1715","20792","2238","11424","1448","112491","402","2724","962","6123","1373","19335","2114","2498","966","31388","2534","13058","1565","24027","2158","13338","1779"
"0500000US08041","El Paso County, Colorado","340809","495","168176","157","624","362","6767","1315","24636","2330","6598","1273","38527","2638","18536","1984","41907","2411","30581","2315","172633","452","2529","894","4584","1005","25899","2472","4924","1218","42633","2975","18554","2055","45210","2749","28300","2331"
"0500000US12019","Clay County, Florida","111670","289","54444","130","1624","577","3444","1120","12724","1963","2976","991","12291","1928","5419","1478","11172","1900","4794","1449","57226","176","1634","876","3777","1247","13616","1792","4073","1269","13956","1609","6238","1694","10076","1748","3856","967"
"0500000US23005","Cumberland County, Maine","197428","371","93940","188","1192","421","1894","669","16262","2047","3807","1119","17830","2264","8089","1430","28113","2262","16753","1635","103488","210","1293","673","2108","659","17884","2233","2222","638","15857","1759","10244","1321","31148","1998","22732","1911"
"0500000US35031","McKinley County, New Mexico","4880","233","2410","145","0","201","30","45","524","377","39","74","408","344","27","51","740","420","642","354","2470","142","65","112","0","201","307","226","0","201","710","293","230","175","480","290","678","355"
"0500000US36011","Cayuga County, New York","51030","124","25060","124","429","186","1229","350","7912","987","2504","533","4429","1004","3687","679","3071","541","1799","425","25970","201","392","267","2173","871","6499","777","1467","537","4631","804","4100","817","3880","634","2828","604"
"0500000US36047","Kings County, New York","662777","1113","320482","604","11419","1458","14035","1575","51401","3267","9536","1375","36292","2350","14406","1889","108835","4124","74558","3563","342295","636","11642","1477","11664","1652","61681","3107","6800","1562","29863","2233","16408","1573","111235","4100","93002","3893"
"0500000US37089","Henderson County, North Carolina","76111","79","35483","210","573","327","1974","697","7645","1206","438","309","8447","1401","4017","1052","7414","1175","4975","949","40628","79","585","294","1997","623","7594","1328","2438","887","7771","1243","6062","1074","9142","1503","5039","830"
"0500000US42007","Beaver County, Pennsylvania","111039","177","52910","177","757","390","2462","617","17995","1758","2156","709","9785","1189","6576","966","9383","1173","3796","704","58129","177","722","435","2260","627","19711","1619","2039","556","12949","1515","7655","991","8511","1230","4282","861"
"0500000US42037","Columbia County, Pennsylvania","41755","177","20079","177","419","214","1167","395","8097","804","677","318","2774","524","1600","465","3503","706","1842","596","21676","177","449","231","1336","416","8607","873","618","393","2407","393","2366","627","3439","620","2454","587"
"0500000US45031","Darlington County, South Carolina","26527","484","12332","484","568","448","637","396","3817","923","613","396","2544","780","1338","565","1940","624","875","506","14195","214","458","360","1274","616","4592","1067","1272","649","2390","669","1623","549","1399","684","1187","537"
"0500000US48181","Grayson County, Texas","72927","45","34406","45","475","322","1515","683","7107","1087","3321","1355","11384","1776","3426","948","4659","1093","2519","731","38521","228","819","504","2363","781","8820","1329","2338","709","10383","1469","4517","1191","6131","1133","3150","906"
"0500000US51019","Bedford County, Virginia","51157","206","24825","206","349","217","2284","775","6761","1127","1379","601","5697","1184","1958","703","3293","756","3104","830","26332","206","476","410","661","318","7124","974","1096","536","5920","1229","2878","731","5486","1020","2691","707"
"0500000US53021","Franklin County, Washington","26757","628","13774","98","283","272","668","343","1770","702","1080","576","4759","1078","1243","493","2271","731","1700","658","12983","604","421","331","489","382","1694","659","580","439","3514","884","2243","690","2375","776","1667","598"
"0500000US55109","St. Croix County, Wisconsin","57941","142","28640","68","30","28","1387","639","7437","1096","1039","421","5840","974","4610","834","5938","915","2359","623","29301","77","272","208","656","276","6329","938","331","189","6602","979","4542","768","7161","1045","3408","654"
"0500000US01003","Baldwin County, Alabama","133324","216","63418","73","1724","781","4864","1758","12697","1929","3857","1370","13473","1927","5147","1232","15008","2105","6648","1486","69906","184","997","685","4696","1367","14672","1929","3995","1073","16628","2109","6470","1300","14128","1795","8320","1486"
"0500000US12015","Charlotte County, Florida","132663","761","63974","76","1243","774","4281","1173","19256","1935","4156","1332","14580","1894","4995","1548","8439","1332","7024","1180","68689","745","987","424","5907","1782","22129","2603","2421","713","14816","2155","6018","1374","10467","1720","5944","1323"
"0500000US12057","Hillsborough County, Florida","516701","973","251657","337","4286","969","12070","1936","51029","3168","11763","1500","47794","3185","21076","1942","67927","4051","35712","2891","265044","893","2376","596","11974","2082","58925","3449","8875","1532","51051","3529","27350","2131","65924","2924","38569","2816"
"0500000US18043","Floyd County, Indiana","48724","198","23165","198","181","148","1267","428","6274","983","900","365","4899","919","2029","581","5539","926","2076","433","25559","198","600","351","1208","426","6858","963","669","283","5886","917","2558","754","4644","874","3136","703"
"0500000US22071","Orleans Parish, Louisiana","95932","347","48135","273","184","146","1314","613","3712","805","1114","394","8630","1173","2483","709","17243","1275","13455","1166","47797","309","288","200","967","488","5743","1110","490","252","6945","976","1809","546","17147","1264","14408","1208"
"0500000US24043","Washington County, Maryland","87041","206","41982","206","1325","599","5060","1100","14243","1613","2505","676","8344","1344","2334","672","5324","846","2847","714","45059","206","1325","625","3659","939","15031","1671","1262","440","8954","1537","4901","985","6096","1085","3831","913"
"0500000US26125","Oakland County, Michigan","659446","557","321403","300","4555","1150","12351","1598","50763","2594","8331","1292","64492","3335","23242","2151","92425","3845","65244","2751","338043","358","6814","1558","9587","1560","61475","2983","6655","1310","65952","3724","31291","2221","95152","3389","61117","2860"
"0500000US34001","Atlantic County, New Jersey","113334","210","53936","210","2178","837","2305","862","12460","1702","2144","782","10888","1398","4795","1227","12402","1578","6764","1144","59398","210","961","423","1987","585","17596","1635","1538","562","13171","1473","4645","1024","12417","1423","7083","1036"
"0500000US34023","Middlesex County, New Jersey","265300","1042","127429","697","2514","828","4422","1001","32961","2857","3750","1046","21960","2391","8644","1439","32679","2359","20499","2000","137871","490","2680","746","4711","1092","39061","2847","2173","651","20767","1962","10967","1535","36600","2674","20912","2056"
"0500000US34037","Sussex County, New Jersey","89015","210","43761","210","424","304","1275","438","12934","1281","1187","513","9252","1125","3162","800","10419","1236","5108","1053","45254","210","643","340","1204","505","12507","1375","536","335","9071","1274","3880","728","11694","1125","5719","978"
"0500000US35013","Doña Ana County, New Mexico","42730","189","20965","166","309","298","1007","500","2706","925","593","287","5408","1019","1352","615","5381","1085","4209","984","21765","92","87","81","906","745","2651","691","420","328","4890","991","1576","573","6362","978","4873","957"
"0500000US42071","Lancaster County, Pennsylvania","311952","656","149142","328","11294","1900","11404","1714","45330","2962","6434","1209","20775","1720","8707","1322","30181","2280","15017","2028","162810","329","12146","1966","11313","1674","48173","2821","6160","1217","23998","2152","13071","1669","30042","2287","17907","1934"
"0500000US42129","Westmoreland County, Pennsylvania","247980","388","118860","205","1343","565","4134","839","40484","2427","5353","991","19499","1884","13534","1611","21870","1758","12643","1584","129120","192","1565","585","4731","994","43865","2412","2786","708","22242","1832","14780","1709","24255","1979","14896","1366"
"0500000US51087","Henrico County, Virginia","128562","259","59896","216","738","450","2661","899","10380","1535","1988","822","9524","1401","3399","939","18596","1577","12610","1533","68666","145","517","275","2202","866","11916","1554","2089","778","12641","1933","4365","946","21776","1760","13160","1489"
"0500000US01049","DeKalb County, Alabama","41440","201","19868","201","2848","950","1904","688","4949","991","2082","690","3620","895","1456","590","1336","495","1673","668","21572","201","1023","527","2876","800","4978","1022","1164","543","4570","940","3742","874","1663","617","1556","643"
"0500000US18057","Hamilton County, Indiana","183454","639","87439","340","519","419","1725","729","11162","1961","1246","540","14100","2188","5704","1280","32081","2753","20902","2215","96015","306","262","249","1774","818","15973","1969","1939","876","14205","1869","7540","1561","33792","2755","20530","2706"
"0500000US19153","Polk County, Iowa","266067","181","127738","122","1040","430","3163","799","25878","2853","4158","884","24636","2402","14852","2587","39122","3101","14889","1606","138329","80","1646","671","4159","1225","27888","3159","4033","954","25609","2555","15480","2628","39968","3675","19546","2142"
"0500000US24001","Allegany County, Maryland","44106","231","21448","162","340","226","911","385","7674","851","1400","489","4853","874","1683","539","2599","600","1988","610","22658","72","380","294","1316","567","8359","1065","1003","490","4242","743","3162","675","2738","671","1458","418"
"0500000US26021","Berrien County, Michigan","85759","557","41496","278","986","432","2522","694","8740","1064","2219","611","10105","1385","3687","686","9165","1196","4072","731","44263","280","748","330","2960","848","11180","1360","1129","429","10722","1301","4391","707","8694","1188","4439","817"
"0500000US26093","Livingston County, Michigan","128594","172","63523","172","613","336","2844","719","14117","1415","2044","576","15738","1422","5868","903","14409","1302","7890","805","65071","172","367","232","1460","434","15515","1340","1748","545","15464","1412","7203","961","14254","1285","9060","1021"
"0500000US29019","Boone County, Missouri","88853","139","42652","139","729","414","1444","575","6910","1241","1138","479","9084","1607","3035","811","11363","1607","8949","1561","46201","190","324","251","844","392","7791","1350","1637","652","8794","1477","3524","1088","13108","1389","10179","1533"
"0500000US37031","Carteret County, North Carolina","47090","71","22445","71","817","412","1614","473","4499","781","1422","589","5081","835","2351","552","4158","769","2503","483","24645","210","249","269","834","351","5004","918","848","365","5908","1144","4800","806","4326","826","2676","511"
"0500000US37155","Robeson County, North Carolina","25004","210","11794","210","872","320","1401","467","3073","557","521","272","3039","599","1051","428","1041","414","796","397","13210","210","253","157","744","330","4023","628","636","362","3291","640","1670","484","1557","448","1036","370"
"0500000US39133","Portage County, Ohio","97724","195","47936","195","942","531","3113","798","17265","1473","1695","685","9880","1274","3026","956","7517","1155","4498","1116","49788","195","609","460","2375","702","15771","1580","1758","609","9433","1295","4593","995","8734","1366","6515","1148"
"0500000US41047","Marion County, Oregon","166729","175","80102","163","1029","663","6306","1485","15870","2115","5450","1172","23205","2242","6461","1233","13421","1872","8360","1153","86627","93","558","359","3095","838","18653","1902","4522","1139","24597","2377","8880","1431","18359","1813","7963","1303"
"0500000US42027","Centre County, Pennsylvania","88376","177","44880","177","897","315","1776","754","11693","1641","1818","533","5025","979","3563","959","10659","1547","9449","1638","43496","177","1117","491","800","402","12182","1254","587","262","5801","1171","3333","829","10108","1423","9568","1107"
"0500000US45059","Laurens County, South Carolina","32934","214","15728","214","1145","547","1980","631","4099","829","1034","395","3157","706","1301","499","1947","664","1065","420","17206","214","815","461","2029","743","4478","1043","882","388","2928","723","2865","795","2077","550","1132","430"
"0500000US47001","Anderson County, Tennessee","49868","211","23669","211","581","450","1839","881","6963","1386","1528","641","5350","901","1338","664","3272","704","2798","760","26199","211","1308","539","1948","748","6041","1410","1433","567","6928","1347","2793","911","2888","754","2860","790"
"0500000US51085","Hanover County, Virginia","63307","113","30259","206","420","279","949","399","5545","877","1087","368","6253","1169","2190","690","8793","1097","5022","1134","33048","113","272","172","1192","454","5898","1110","1242","522","6617","996","3064","702","9799","1146","4964","901"
"0500000US53035","Kitsap County, Washington","151240","284","75792","187","389","249","2699","987","14201","1493","2512","662","20662","2102","9396","1569","15910","1843","10023","1373","75448","120","742","484","1948","587","12912","1723","1765","535","21756","2095","8730","1243","17774","1875","9821","1269"
"0500000US55087","Outagamie County, Wisconsin","115208","95","56490","151","684","441","2150","531","17458","1631","1708","564","11418","1343","6271","912","11255","1276","5546","847","58718","95","1048","497","1925","550","16368","1478","1006","431","11772","1485","7009","1109","13410","1363","6180","1037"
