SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,COOP,COOP_CODE,DEMOGRAPHIC,SUPPRESSED4YR,GRADS4YR,COHORT4YR,GRADRATE4YR,SUPPRESSED5YR,GRADS5YR,COHORT5YR,GRADRATE5YR
20172018,003,ANDERSON,011,Anderson County,,---District Total---,011,,,CKEC,901,SXM,N,121,128,94.5,N,149,152,98.0
20172018,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000022,KEDC,903,LUN,N,72,74,97.3,N,98,98,100.0
20172018,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000022,KEDC,903,LUP,N,99,111,89.2,N,99,116,85.3
20172018,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000022,KEDC,903,LEN,N,170,183,92.9,N,197,214,92.1
20172018,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000022,KEDC,903,HOM,Y,,8,,N,9,16,56.3
20172018,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000022,KEDC,903,ETW,N,150,161,93.2,N,174,189,92.1
20172018,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000022,KEDC,903,ETP,,,0,,,,0,
20172018,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000022,KEDC,903,ETO,Y,,8,,N,9,10,90.0
20172018,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000022,KEDC,903,ETI,,,0,,,,0,
20172018,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000022,KEDC,903,ETH,Y,,3,,Y,,1,
20172018,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000022,KEDC,903,ETB,N,11,12,91.7,N,13,14,92.9
20172018,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000022,KEDC,903,ETA,Y,,1,,,,0,
20172018,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000022,KEDC,903,ELM,Y,,2,,,,0,
20172018,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000022,KEDC,903,CSG,N,29,32,90.6,N,33,40,82.5
20172018,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000022,KEDC,903,ACO,N,161,174,92.5,N,183,195,93.8
20172018,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000022,KEDC,903,ACD,N,10,11,90.9,N,14,19,73.7
20172018,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000022,KEDC,903,TST,N,171,185,92.4,N,197,214,92.1
20172018,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000022,KEDC,903,SXM,N,88,101,87.1,N,86,97,88.7
20172018,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000022,KEDC,903,SXF,N,83,84,98.8,N,111,117,94.9
20172018,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000022,KEDC,903,MIG,,,0,,,,0,
20172018,010,BOYD,012,Ashland Independent,010,Paul G. Blazer High School,012010,010012010,210015000022,KEDC,903,LEP,Y,,2,,,,0,
20172018,010,BOYD,012,Ashland Independent,,---District Total---,012,,,KEDC,903,LUN,N,72,74,97.3,N,98,98,100.0
20172018,010,BOYD,012,Ashland Independent,,---District Total---,012,,,KEDC,903,LEP,Y,,2,,,,0,
20172018,010,BOYD,012,Ashland Independent,,---District Total---,012,,,KEDC,903,LEN,N,170,183,92.9,N,197,214,92.1
20172018,010,BOYD,012,Ashland Independent,,---District Total---,012,,,KEDC,903,HOM,Y,,8,,N,9,16,56.3
20172018,010,BOYD,012,Ashland Independent,,---District Total---,012,,,KEDC,903,ETW,N,150,161,93.2,N,174,189,92.1
20172018,010,BOYD,012,Ashland Independent,,---District Total---,012,,,KEDC,903,ETP,,,0,,,,0,
20172018,010,BOYD,012,Ashland Independent,,---District Total---,012,,,KEDC,903,ETO,Y,,8,,N,9,10,90.0
20172018,010,BOYD,012,Ashland Independent,,---District Total---,012,,,KEDC,903,ETI,,,0,,,,0,
20172018,010,BOYD,012,Ashland Independent,,---District Total---,012,,,KEDC,903,ETH,Y,,3,,Y,,1,
20172018,010,BOYD,012,Ashland Independent,,---District Total---,012,,,KEDC,903,ETB,N,11,12,91.7,N,13,14,92.9
20172018,010,BOYD,012,Ashland Independent,,---District Total---,012,,,KEDC,903,ETA,Y,,1,,,,0,
20172018,010,BOYD,012,Ashland Independent,,---District Total---,012,,,KEDC,903,ELM,Y,,2,,,,0,
20172018,010,BOYD,012,Ashland Independent,,---District Total---,012,,,KEDC,903,CSG,N,29,32,90.6,N,33,40,82.5
20172018,010,BOYD,012,Ashland Independent,,---District Total---,012,,,KEDC,903,ACO,N,161,174,92.5,N,183,195,93.8
20172018,010,BOYD,012,Ashland Independent,,---District Total---,012,,,KEDC,903,ACD,N,10,11,90.9,N,14,19,73.7
20172018,010,BOYD,012,Ashland Independent,,---District Total---,012,,,KEDC,903,TST,N,171,185,92.4,N,197,214,92.1
20172018,010,BOYD,012,Ashland Independent,,---District Total---,012,,,KEDC,903,SXM,N,88,101,87.1,N,86,97,88.7
20172018,010,BOYD,012,Ashland Independent,,---District Total---,012,,,KEDC,903,LUP,N,99,111,89.2,N,99,116,85.3
20172018,010,BOYD,012,Ashland Independent,,---District Total---,012,,,KEDC,903,MIG,,,0,,,,0,
20172018,010,BOYD,012,Ashland Independent,,---District Total---,012,,,KEDC,903,SXF,N,83,84,98.8,N,111,117,94.9
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,LUN,N,9,10,90.0,N,21,21,100.0
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,LUP,N,10,10,100.0,Y,,2,
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,LEN,N,19,20,95.0,N,23,23,100.0
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,HOM,Y,,3,,Y,,4,
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,ETW,N,19,20,95.0,N,23,23,100.0
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,ETP,,,0,,,,0,
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,ETO,,,0,,,,0,
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,ETI,,,0,,,,0,
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,ETH,,,0,,,,0,
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,ETB,,,0,,,,0,
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,ETA,,,0,,,,0,
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,ELM,,,0,,,,0,
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,CSG,Y,,1,,Y,,3,
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,ACO,N,18,19,94.7,N,20,20,100.0
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,ACD,Y,,1,,Y,,3,
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,TST,N,19,20,95.0,N,23,23,100.0
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,SXM,N,10,10,100.0,N,16,16,100.0
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,SXF,N,9,10,90.0,Y,,7,
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,MIG,,,0,,,,0,
20172018,012,BRACKEN,013,Augusta Independent,011,Augusta Independent School,013011,012013011,210018001968,KEDC,903,LEP,,,0,,,,0,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,LUN,N,9,10,90.0,N,21,21,100.0
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,LEP,,,0,,,,0,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,LEN,N,19,20,95.0,N,23,23,100.0
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,HOM,Y,,3,,Y,,4,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ETW,N,19,20,95.0,N,23,23,100.0
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ETP,,,0,,,,0,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ETO,,,0,,,,0,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ETI,,,0,,,,0,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ETH,,,0,,,,0,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ETB,,,0,,,,0,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ETA,,,0,,,,0,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ELM,,,0,,,,0,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,CSG,Y,,1,,Y,,3,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ACO,N,18,19,94.7,N,20,20,100.0
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,ACD,Y,,1,,Y,,3,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,TST,N,19,20,95.0,N,23,23,100.0
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,SXM,N,10,10,100.0,N,16,16,100.0
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,LUP,N,10,10,100.0,Y,,2,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,MIG,,,0,,,,0,
20172018,012,BRACKEN,013,Augusta Independent,,---District Total---,013,,,KEDC,903,SXF,N,9,10,90.0,Y,,7,
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ACD,Y,,7,,N,8,12,66.7
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ACO,N,70,74,94.6,N,98,104,94.2
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,TST,N,77,81,95.1,N,106,116,91.4
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,SXM,N,44,44,100.0,N,51,56,91.1
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,SXF,N,33,37,89.2,N,55,60,91.7
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,MIG,,,0,,,,0,
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,LUP,N,30,34,88.2,N,59,68,86.8
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,LUN,N,47,47,100.0,N,47,48,97.9
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,LEP,,,0,,,,0,
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,LEN,N,77,81,95.1,N,106,116,91.4
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,HOM,Y,,1,,Y,,2,
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ETW,N,72,75,96.0,N,89,98,90.8
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ETP,,,0,,,,0,
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ETO,Y,,3,,Y,,4,
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ETI,,,0,,,,0,
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ETH,,,0,,Y,,4,
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ETB,Y,,3,,Y,,9,
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ETA,,,0,,Y,,1,
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,ELM,,,0,,,,0,
20172018,004,BALLARD,015,Ballard County,010,Ballard Memorial High School,015010,004015010,210021000036,WKEC,908,CSG,N,12,13,92.3,N,23,28,82.1
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ACD,Y,,7,,N,8,12,66.7
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,TST,N,77,81,95.1,N,106,116,91.4
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,SXF,N,33,37,89.2,N,55,60,91.7
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,MIG,,,0,,,,0,
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,LUP,N,30,34,88.2,N,59,68,86.8
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,LUN,N,47,47,100.0,N,47,48,97.9
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,LEP,,,0,,,,0,
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,LEN,N,77,81,95.1,N,106,116,91.4
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,HOM,Y,,1,,Y,,2,
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ETW,N,72,75,96.0,N,89,98,90.8
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ETP,,,0,,,,0,
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ETO,Y,,3,,Y,,4,
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ETI,,,0,,,,0,
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ETH,,,0,,Y,,4,
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ETB,Y,,3,,Y,,9,
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ETA,,,0,,Y,,1,
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ELM,,,0,,,,0,
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,CSG,N,12,13,92.3,N,23,28,82.1
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,ACO,N,70,74,94.6,N,98,104,94.2
20172018,004,BALLARD,015,Ballard County,,---District Total---,015,,,WKEC,908,SXM,N,44,44,100.0,N,51,56,91.1
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,LEN,N,53,53,100.0,N,51,52,98.1
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,LEP,,,0,,,,0,
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,LUN,N,25,25,100.0,N,24,24,100.0
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,LUP,N,28,28,100.0,N,27,28,96.4
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,MIG,,,0,,,,0,
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,SXF,N,26,26,100.0,N,29,30,96.7
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,SXM,N,27,27,100.0,N,22,22,100.0
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,TST,N,53,53,100.0,N,51,52,98.1
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ACD,Y,,3,,,,0,
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ACO,N,50,50,100.0,N,51,52,98.1
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,CSG,Y,,4,,Y,,4,
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ELM,,,0,,,,0,
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ETA,Y,,1,,,,0,
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ETB,Y,,1,,Y,,3,
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ETH,,,0,,Y,,1,
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ETI,,,0,,,,0,
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ETO,,,0,,,,0,
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ETP,,,0,,,,0,
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,ETW,N,51,51,100.0,N,47,48,97.9
20172018,061,KNOX,016,Barbourville Independent,011,Barbourville City School,016011,061016011,210024001969,SESC,907,HOM,Y,,2,,,,0,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ACD,Y,,3,,,,0,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,TST,N,53,53,100.0,N,51,52,98.1
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,CSG,Y,,4,,Y,,4,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ELM,,,0,,,,0,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ETA,Y,,1,,,,0,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ETB,Y,,1,,Y,,3,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ETH,,,0,,Y,,1,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ETI,,,0,,,,0,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ACO,N,50,50,100.0,N,51,52,98.1
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,SXM,N,27,27,100.0,N,22,22,100.0
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,SXF,N,26,26,100.0,N,29,30,96.7
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,MIG,,,0,,,,0,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,LUP,N,28,28,100.0,N,27,28,96.4
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,LUN,N,25,25,100.0,N,24,24,100.0
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,LEP,,,0,,,,0,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,LEN,N,53,53,100.0,N,51,52,98.1
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,HOM,Y,,2,,,,0,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ETW,N,51,51,100.0,N,47,48,97.9
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ETP,,,0,,,,0,
20172018,061,KNOX,016,Barbourville Independent,,---District Total---,016,,,SESC,907,ETO,,,0,,,,0,
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,LUN,N,66,66,100.0,N,63,67,94.0
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,LUP,N,61,65,93.8,N,74,77,96.1
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,LEN,N,127,131,96.9,N,137,144,95.1
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,ACD,N,12,15,80.0,Y,,8,
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,ACO,N,115,116,99.1,N,131,136,96.3
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,CSG,N,50,53,94.3,N,48,53,90.6
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,ELM,,,0,,Y,,2,
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,ETA,,,0,,Y,,1,
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,ETB,N,33,34,97.1,N,34,35,97.1
20172018,090,NELSON,017,Bardstown Independent,020,Bardstown High School,017020,090017020,210027000045,CKEC,901,ETH,Y,,6,,Y,,9,
