SCH_YEAR,CNTYNO,CNTYNAME,DIST_NUMBER,DIST_NAME,SCH_NUMBER,SCH_NAME,SCH_CD,STATE_SCH_ID,NCESID,COOP,COOP_CODE,DEMOGRAPHIC,SUPPRESSED,GRADS,ACADEMIC,ACADEMICALT,CAREER,CAREERALT,NONDUP,EL,BONUS,TRANSITIONRATE,TRANRATEWBONUS
20172018,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,ELM,N,22,0,0,0,0,2,2,0,9.1,9.1
20172018,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,CSG,N,104,15,0,8,0,22,2,1,21.2,21.4
20172018,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,ACO,N,152,42,0,23,0,52,2,1,34.2,34.4
20172018,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,ACD,N,18,1,0,0,0,1,0,0,5.6,5.6
20172018,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,TST,N,170,43,0,23,0,53,2,1,31.2,31.3
20172018,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,SXM,N,96,24,0,19,0,33,2,1,34.4,34.6
20172018,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,SXF,N,74,19,0,4,0,20,0,0,27,27
20172018,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,MIL,Y,0,,,,,,,,,
20172018,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,MIG,Y,0,,,,,,,,,
20172018,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,LUP,N,140,28,0,13,0,35,2,1,25,25.2
20172018,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,LUN,N,30,15,0,10,0,18,0,0,60,60
20172018,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,LEP,N,20,0,0,0,0,1,1,0,5,5
20172018,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,FOS,Y,2,,,,,,,,,
20172018,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,HOM,N,14,4,0,0,0,4,0,0,28.6,28.6
20172018,059,KENTON,134,Covington Independent,,---District Total---,134,,,NKCES,905,LEN,N,150,43,0,23,0,52,1,1,34.7,34.8
20172018,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,SXM,N,39,18,0,20,0,25,0,6,64.1,67.9
20172018,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,SXF,N,27,8,0,20,0,21,0,0,77.8,77.8
20172018,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,TST,N,66,26,0,40,0,46,0,6,69.7,72
20172018,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,MIL,Y,0,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,MIG,Y,0,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,LUP,N,23,6,0,12,0,13,0,1,56.5,57.6
20172018,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,LUN,N,43,20,0,28,0,33,0,5,76.7,79.7
20172018,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,LEP,Y,0,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,LEN,N,66,26,0,40,0,46,0,6,69.7,72
20172018,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,HOM,Y,8,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,FOS,Y,0,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,ETW,Y,65,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,ETP,Y,0,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,ETO,Y,0,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,ETI,Y,0,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,ETH,Y,0,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,ETB,Y,1,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,ETA,Y,0,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,ELM,Y,0,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,CSG,Y,6,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,ACO,Y,61,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,020,Crittenden County High School,135020,028135020,210138000279,WKEC,908,ACD,Y,5,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,SXM,N,41,18,0,21,0,26,0,6,63.4,67.1
20172018,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,ACD,Y,5,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,SXF,N,27,8,0,20,0,21,0,0,77.8,77.8
20172018,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,MIL,Y,0,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,MIG,Y,0,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,LUP,N,23,6,0,12,0,13,0,1,56.5,57.6
20172018,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,LUN,N,45,20,0,29,0,34,0,5,75.6,78.3
20172018,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,LEP,Y,0,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,LEN,N,68,26,0,41,0,47,0,6,69.1,71.3
20172018,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,HOM,Y,8,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,FOS,Y,0,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,ETW,Y,67,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,ETP,Y,0,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,ETO,Y,0,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,ETI,Y,0,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,ETH,Y,0,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,ETB,Y,1,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,ETA,Y,0,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,ELM,Y,0,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,CSG,Y,6,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,ACO,Y,63,,,,,,,,,
20172018,028,CRITTENDEN,135,Crittenden County,,---District Total---,135,,,WKEC,908,TST,N,68,26,0,41,0,47,0,6,69.1,71.3
20172018,029,CUMBERLAND,141,Cumberland County,080,Cumberland County High School,141080,029141080,210141000287,GRREC,902,LEP,Y,0,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,080,Cumberland County High School,141080,029141080,210141000287,GRREC,902,LUN,N,25,14,0,18,0,19,0,0,76,76
20172018,029,CUMBERLAND,141,Cumberland County,080,Cumberland County High School,141080,029141080,210141000287,GRREC,902,HOM,Y,3,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,080,Cumberland County High School,141080,029141080,210141000287,GRREC,902,FOS,Y,0,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,080,Cumberland County High School,141080,029141080,210141000287,GRREC,902,ETW,Y,71,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,080,Cumberland County High School,141080,029141080,210141000287,GRREC,902,ETP,Y,0,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,080,Cumberland County High School,141080,029141080,210141000287,GRREC,902,ETO,Y,0,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,080,Cumberland County High School,141080,029141080,210141000287,GRREC,902,ETI,Y,0,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,080,Cumberland County High School,141080,029141080,210141000287,GRREC,902,ETH,Y,2,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,080,Cumberland County High School,141080,029141080,210141000287,GRREC,902,ETB,Y,2,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,080,Cumberland County High School,141080,029141080,210141000287,GRREC,902,ETA,Y,1,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,080,Cumberland County High School,141080,029141080,210141000287,GRREC,902,ELM,Y,0,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,080,Cumberland County High School,141080,029141080,210141000287,GRREC,902,CSG,N,10,1,0,1,0,2,0,0,20,20
20172018,029,CUMBERLAND,141,Cumberland County,080,Cumberland County High School,141080,029141080,210141000287,GRREC,902,ACO,Y,70,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,080,Cumberland County High School,141080,029141080,210141000287,GRREC,902,ACD,Y,6,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,080,Cumberland County High School,141080,029141080,210141000287,GRREC,902,TST,N,76,22,0,33,0,39,0,0,51.3,51.3
20172018,029,CUMBERLAND,141,Cumberland County,080,Cumberland County High School,141080,029141080,210141000287,GRREC,902,SXM,N,26,6,0,10,0,11,0,0,42.3,42.3
20172018,029,CUMBERLAND,141,Cumberland County,080,Cumberland County High School,141080,029141080,210141000287,GRREC,902,SXF,N,50,16,0,23,0,28,0,0,56,56
20172018,029,CUMBERLAND,141,Cumberland County,080,Cumberland County High School,141080,029141080,210141000287,GRREC,902,MIL,Y,0,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,080,Cumberland County High School,141080,029141080,210141000287,GRREC,902,MIG,Y,0,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,080,Cumberland County High School,141080,029141080,210141000287,GRREC,902,LUP,N,51,8,0,15,0,20,0,0,39.2,39.2
20172018,029,CUMBERLAND,141,Cumberland County,080,Cumberland County High School,141080,029141080,210141000287,GRREC,902,LEN,N,76,22,0,33,0,39,0,0,51.3,51.3
20172018,029,CUMBERLAND,141,Cumberland County,,---District Total---,141,,,GRREC,902,LEP,Y,0,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,,---District Total---,141,,,GRREC,902,LEN,N,76,22,0,33,0,39,0,0,51.3,51.3
20172018,029,CUMBERLAND,141,Cumberland County,,---District Total---,141,,,GRREC,902,HOM,Y,3,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,,---District Total---,141,,,GRREC,902,FOS,Y,0,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,,---District Total---,141,,,GRREC,902,ETW,Y,71,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,,---District Total---,141,,,GRREC,902,ETP,Y,0,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,,---District Total---,141,,,GRREC,902,ETO,Y,0,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,,---District Total---,141,,,GRREC,902,ETI,Y,0,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,,---District Total---,141,,,GRREC,902,ETH,Y,2,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,,---District Total---,141,,,GRREC,902,ETB,Y,2,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,,---District Total---,141,,,GRREC,902,ETA,Y,1,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,,---District Total---,141,,,GRREC,902,ELM,Y,0,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,,---District Total---,141,,,GRREC,902,CSG,N,10,1,0,1,0,2,0,0,20,20
20172018,029,CUMBERLAND,141,Cumberland County,,---District Total---,141,,,GRREC,902,ACO,Y,70,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,,---District Total---,141,,,GRREC,902,ACD,Y,6,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,,---District Total---,141,,,GRREC,902,TST,N,76,22,0,33,0,39,0,0,51.3,51.3
20172018,029,CUMBERLAND,141,Cumberland County,,---District Total---,141,,,GRREC,902,SXM,N,26,6,0,10,0,11,0,0,42.3,42.3
20172018,029,CUMBERLAND,141,Cumberland County,,---District Total---,141,,,GRREC,902,SXF,N,50,16,0,23,0,28,0,0,56,56
20172018,029,CUMBERLAND,141,Cumberland County,,---District Total---,141,,,GRREC,902,MIL,Y,0,,,,,,,,,
20172018,029,CUMBERLAND,141,Cumberland County,,---District Total---,141,,,GRREC,902,LUN,N,25,14,0,18,0,19,0,0,76,76
20172018,029,CUMBERLAND,141,Cumberland County,,---District Total---,141,,,GRREC,902,LUP,N,51,8,0,15,0,20,0,0,39.2,39.2
20172018,029,CUMBERLAND,141,Cumberland County,,---District Total---,141,,,GRREC,902,MIG,Y,0,,,,,,,,,
20172018,011,BOYLE,143,Danville Independent,030,Danville High School,143030,011143030,210144000291,CKEC,901,ACD,N,11,0,0,0,0,0,0,0,0,0
20172018,011,BOYLE,143,Danville Independent,030,Danville High School,143030,011143030,210144000291,CKEC,901,ACO,N,114,56,0,22,0,65,1,0,57,57
20172018,011,BOYLE,143,Danville Independent,030,Danville High School,143030,011143030,210144000291,CKEC,901,TST,N,125,56,0,22,0,65,1,0,52,52
20172018,011,BOYLE,143,Danville Independent,030,Danville High School,143030,011143030,210144000291,CKEC,901,SXM,N,61,24,0,12,0,28,1,0,45.9,45.9
20172018,011,BOYLE,143,Danville Independent,030,Danville High School,143030,011143030,210144000291,CKEC,901,SXF,N,64,32,0,10,0,37,0,0,57.8,57.8
20172018,011,BOYLE,143,Danville Independent,030,Danville High School,143030,011143030,210144000291,CKEC,901,MIL,Y,0,,,,,,,,,
20172018,011,BOYLE,143,Danville Independent,030,Danville High School,143030,011143030,210144000291,CKEC,901,MIG,Y,3,,,,,,,,,
20172018,011,BOYLE,143,Danville Independent,030,Danville High School,143030,011143030,210144000291,CKEC,901,LUP,N,67,22,0,11,0,27,1,0,40.3,40.3
20172018,011,BOYLE,143,Danville Independent,030,Danville High School,143030,011143030,210144000291,CKEC,901,LUN,N,58,34,0,11,0,38,0,0,65.5,65.5
20172018,011,BOYLE,143,Danville Independent,030,Danville High School,143030,011143030,210144000291,CKEC,901,LEP,Y,2,,,,,,,,,
20172018,011,BOYLE,143,Danville Independent,030,Danville High School,143030,011143030,210144000291,CKEC,901,LEN,Y,123,,,,,,,,,
20172018,011,BOYLE,143,Danville Independent,030,Danville High School,143030,011143030,210144000291,CKEC,901,HOM,Y,1,,,,,,,,,
20172018,011,BOYLE,143,Danville Independent,030,Danville High School,143030,011143030,210144000291,CKEC,901,FOS,Y,1,,,,,,,,,
20172018,011,BOYLE,143,Danville Independent,030,Danville High School,143030,011143030,210144000291,CKEC,901,ETW,N,70,37,0,13,0,40,0,0,57.1,57.1
20172018,011,BOYLE,143,Danville Independent,030,Danville High School,143030,011143030,210144000291,CKEC,901,ETP,Y,0,,,,,,,,,
20172018,011,BOYLE,143,Danville Independent,030,Danville High School,143030,011143030,210144000291,CKEC,901,ETO,N,11,6,0,3,0,7,0,0,63.6,63.6
20172018,011,BOYLE,143,Danville Independent,030,Danville High School,143030,011143030,210144000291,CKEC,901,ETI,Y,1,,,,,,,,,
20172018,011,BOYLE,143,Danville Independent,030,Danville High School,143030,011143030,210144000291,CKEC,901,ETH,N,11,4,0,2,0,5,0,0,45.5,45.5
20172018,011,BOYLE,143,Danville Independent,030,Danville High School,143030,011143030,210144000291,CKEC,901,ETB,N,29,6,0,4,0,10,1,0,34.5,34.5
20172018,011,BOYLE,143,Danville Independent,030,Danville High School,143030,011143030,210144000291,CKEC,901,ETA,Y,3,,,,,,,,,
20172018,011,BOYLE,143,Danville Independent,030,Danville High School,143030,011143030,210144000291,CKEC,901,ELM,Y,4,,,,,,,,,
20172018,011,BOYLE,143,Danville Independent,030,Danville High School,143030,011143030,210144000291,CKEC,901,CSG,N,59,17,0,9,0,23,1,0,39,39
20172018,011,BOYLE,143,Danville Independent,,---District Total---,143,,,CKEC,901,ACD,N,11,0,0,0,0,0,0,0,0,0
20172018,011,BOYLE,143,Danville Independent,,---District Total---,143,,,CKEC,901,TST,N,125,56,0,22,0,65,1,0,52,52
20172018,011,BOYLE,143,Danville Independent,,---District Total---,143,,,CKEC,901,SXF,N,64,32,0,10,0,37,0,0,57.8,57.8
20172018,011,BOYLE,143,Danville Independent,,---District Total---,143,,,CKEC,901,MIL,Y,0,,,,,,,,,
20172018,011,BOYLE,143,Danville Independent,,---District Total---,143,,,CKEC,901,MIG,Y,3,,,,,,,,,
20172018,011,BOYLE,143,Danville Independent,,---District Total---,143,,,CKEC,901,LUP,N,67,22,0,11,0,27,1,0,40.3,40.3
20172018,011,BOYLE,143,Danville Independent,,---District Total---,143,,,CKEC,901,LUN,N,58,34,0,11,0,38,0,0,65.5,65.5
20172018,011,BOYLE,143,Danville Independent,,---District Total---,143,,,CKEC,901,LEP,Y,2,,,,,,,,,
20172018,011,BOYLE,143,Danville Independent,,---District Total---,143,,,CKEC,901,LEN,Y,123,,,,,,,,,
20172018,011,BOYLE,143,Danville Independent,,---District Total---,143,,,CKEC,901,HOM,Y,1,,,,,,,,,
20172018,011,BOYLE,143,Danville Independent,,---District Total---,143,,,CKEC,901,FOS,Y,1,,,,,,,,,
20172018,011,BOYLE,143,Danville Independent,,---District Total---,143,,,CKEC,901,ETW,N,70,37,0,13,0,40,0,0,57.1,57.1
20172018,011,BOYLE,143,Danville Independent,,---District Total---,143,,,CKEC,901,ETP,Y,0,,,,,,,,,
20172018,011,BOYLE,143,Danville Independent,,---District Total---,143,,,CKEC,901,ETO,N,11,6,0,3,0,7,0,0,63.6,63.6
20172018,011,BOYLE,143,Danville Independent,,---District Total---,143,,,CKEC,901,ETI,Y,1,,,,,,,,,
20172018,011,BOYLE,143,Danville Independent,,---District Total---,143,,,CKEC,901,ETH,N,11,4,0,2,0,5,0,0,45.5,45.5
20172018,011,BOYLE,143,Danville Independent,,---District Total---,143,,,CKEC,901,ETB,N,29,6,0,4,0,10,1,0,34.5,34.5
20172018,011,BOYLE,143,Danville Independent,,---District Total---,143,,,CKEC,901,ETA,Y,3,,,,,,,,,
20172018,011,BOYLE,143,Danville Independent,,---District Total---,143,,,CKEC,901,ELM,Y,4,,,,,,,,,
20172018,011,BOYLE,143,Danville Independent,,---District Total---,143,,,CKEC,901,CSG,N,59,17,0,9,0,23,1,0,39,39
20172018,011,BOYLE,143,Danville Independent,,---District Total---,143,,,CKEC,901,ACO,N,114,56,0,22,0,65,1,0,57,57
20172018,011,BOYLE,143,Danville Independent,,---District Total---,143,,,CKEC,901,SXM,N,61,24,0,12,0,28,1,0,45.9,45.9
20172018,030,DAVIESS,145,Daviess County,005,Apollo High School,145005,030145005,210147000295,GRREC,902,ACD,N,14,2,0,2,0,4,0,0,28.6,28.6
20172018,030,DAVIESS,145,Daviess County,005,Apollo High School,145005,030145005,210147000295,GRREC,902,ACO,N,286,174,0,61,0,187,2,0,65.4,65.4
20172018,030,DAVIESS,145,Daviess County,005,Apollo High School,145005,030145005,210147000295,GRREC,902,MIL,Y,0,,,,,,,,,
20172018,030,DAVIESS,145,Daviess County,005,Apollo High School,145005,030145005,210147000295,GRREC,902,MIG,Y,0,,,,,,,,,
20172018,030,DAVIESS,145,Daviess County,005,Apollo High School,145005,030145005,210147000295,GRREC,902,LUP,N,169,85,0,31,0,96,2,0,56.8,56.8
20172018,030,DAVIESS,145,Daviess County,005,Apollo High School,145005,030145005,210147000295,GRREC,902,LUN,N,131,91,0,32,0,95,0,0,72.5,72.5
20172018,030,DAVIESS,145,Daviess County,005,Apollo High School,145005,030145005,210147000295,GRREC,902,LEP,N,12,0,0,0,0,0,0,0,0,0
20172018,030,DAVIESS,145,Daviess County,005,Apollo High School,145005,030145005,210147000295,GRREC,902,LEN,N,288,176,0,63,0,191,2,0,66.3,66.3
20172018,030,DAVIESS,145,Daviess County,005,Apollo High School,145005,030145005,210147000295,GRREC,902,HOM,Y,0,,,,,,,,,
20172018,030,DAVIESS,145,Daviess County,005,Apollo High School,145005,030145005,210147000295,GRREC,902,FOS,Y,1,,,,,,,,,
20172018,030,DAVIESS,145,Daviess County,005,Apollo High School,145005,030145005,210147000295,GRREC,902,ETW,N,244,152,0,58,0,163,0,0,66.8,66.8
20172018,030,DAVIESS,145,Daviess County,005,Apollo High School,145005,030145005,210147000295,GRREC,902,ETP,Y,1,,,,,,,,,
20172018,030,DAVIESS,145,Daviess County,005,Apollo High School,145005,030145005,210147000295,GRREC,902,ETO,N,12,7,0,2,0,8,0,0,66.7,66.7
20172018,030,DAVIESS,145,Daviess County,005,Apollo High School,145005,030145005,210147000295,GRREC,902,ETI,Y,0,,,,,,,,,
20172018,030,DAVIESS,145,Daviess County,005,Apollo High School,145005,030145005,210147000295,GRREC,902,ETH,N,11,6,0,1,0,7,1,0,63.6,63.6
20172018,030,DAVIESS,145,Daviess County,005,Apollo High School,145005,030145005,210147000295,GRREC,902,ETB,N,15,6,0,1,0,7,0,0,46.7,46.7
20172018,030,DAVIESS,145,Daviess County,005,Apollo High School,145005,030145005,210147000295,GRREC,902,ETA,N,17,4,0,1,0,5,1,0,29.4,29.4
