GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27,HD01_VD28,HD02_VD28,HD01_VD29,HD02_VD29,HD01_VD30,HD02_VD30,HD01_VD31,HD02_VD31,HD01_VD32,HD02_VD32,HD01_VD33,HD02_VD33,HD01_VD34,HD02_VD34,HD01_VD35,HD02_VD35,HD01_VD36,HD02_VD36,HD01_VD37,HD02_VD37,HD01_VD38,HD02_VD38,HD01_VD39,HD02_VD39,HD01_VD40,HD02_VD40,HD01_VD41,HD02_VD41,HD01_VD42,HD02_VD42,HD01_VD43,HD02_VD43,HD01_VD44,HD02_VD44,HD01_VD45,HD02_VD45,HD01_VD46,HD02_VD46,HD01_VD47,HD02_VD47,HD01_VD48,HD02_VD48,HD01_VD49,HD02_VD49
0500000US36109,36109,"Tompkins County, New York",104802,*****,51771,889,1813,184,1865,601,2383,611,1883,406,4663,684,2739,775,1943,792,5311,1310,3901,724,3018,386,3208,834,2268,688,2230,167,2952,408,2662,468,1352,419,1113,376,822,338,1725,458,1760,427,1340,376,321,245,499,333,53031,889,1881,253,1730,689,2118,685,1512,303,5294,1053,2137,872,1893,870,3716,1130,4020,706,2724,339,3734,735,2601,775,2399,214,3125,380,3213,587,1301,454,1830,555,1228,363,1619,416,1823,450,1227,431,885,450,1021,457
0500000US36111,36111,"Ulster County, New York",179417,*****,88865,621,4061,427,4385,831,4738,882,2939,363,2523,488,840,529,1897,820,3586,1208,5414,152,5421,642,5415,948,5247,961,5781,563,7402,540,7564,1014,3251,885,3050,874,2385,697,3191,696,4111,889,2380,569,1717,480,1567,436,90552,621,3588,416,4949,877,4159,763,3235,397,2958,493,531,282,1244,530,2872,537,5743,479,5132,472,5355,1029,4915,885,6005,605,6735,308,7535,891,3303,787,3549,821,3344,805,3671,812,3855,862,3248,714,2414,624,2212,667
0500000US36113,36113,"Warren County, New York",64532,*****,32032,471,1476,206,1589,420,1707,465,1209,177,641,356,231,253,108,136,1408,390,2570,650,1651,200,1714,464,1803,402,1964,80,2444,218,2175,515,894,395,1918,469,1305,406,1014,324,1801,393,1125,344,619,284,666,314,32500,471,1232,200,1489,454,1810,433,1048,103,839,390,253,304,273,229,834,404,1881,105,1717,200,1724,533,1767,415,2202,117,2464,20,2505,479,1204,361,1631,469,1031,449,1157,385,2124,491,1269,369,1194,364,852,321
0500000US36117,36117,"Wayne County, New York",90670,*****,44726,769,2139,76,2394,522,3363,603,1811,223,1601,576,1042,414,293,267,1051,387,2370,90,2282,156,2172,616,2757,661,2990,182,3598,391,3969,553,1528,417,1602,447,1043,367,1556,446,2175,515,1660,364,490,285,840,321,45944,769,2264,163,2320,586,3442,625,1816,262,826,90,439,485,916,481,1348,489,2626,281,2367,149,2549,606,2386,600,3226,298,3398,80,3779,628,1308,342,2070,558,1105,398,1355,469,2719,555,1617,401,1073,400,995,306
0500000US36119,36119,"Westchester County, New York",980244,*****,475008,379,28602,154,28920,1914,33621,1915,21130,361,12521,328,4935,1173,5668,1218,20351,1313,27764,5,29019,127,31432,2439,29948,2466,34091,71,34880,4,32315,2064,12401,1615,18326,2211,9586,1471,12619,1425,17912,1590,10248,1392,7917,1094,10802,1309,505236,379,26670,7,27306,2158,31915,2158,19101,3,12529,403,6384,1477,6479,1275,18544,1639,27250,3,28628,87,30702,1733,32897,1732,36343,307,37795,268,36136,2187,13384,1581,19291,1885,11571,1430,14813,1680,20933,1523,15980,1432,12366,1263,18219,1627
0500000US37001,37001,"Alamance County, North Carolina",162391,*****,77116,667,4990,393,5491,961,4950,945,3063,363,2603,422,754,334,1293,691,2997,812,4790,317,4587,553,4587,798,4616,902,4794,227,6107,576,5428,840,1832,581,2794,693,1217,491,2171,657,3553,698,1982,459,1227,379,1290,455,85275,667,4716,265,4719,822,5535,973,3081,408,2822,454,1784,711,1300,487,2334,794,5553,262,4731,350,6131,1085,3672,944,5651,418,6202,544,5686,870,2195,664,3549,645,1554,502,2362,508,4673,666,2622,567,2208,617,2195,582
0500000US37019,37019,"Brunswick County, North Carolina",130897,*****,63592,823,2898,313,2648,807,4143,1227,1750,626,1227,541,472,270,631,387,2108,475,2699,511,3150,526,2938,608,2635,769,3404,557,3661,507,4103,734,2234,620,3189,649,2843,778,5258,752,5945,765,3151,513,1203,376,1302,473,67305,823,2129,244,3052,1077,2422,655,1912,491,615,207,613,311,785,530,646,398,3556,350,2918,495,2759,627,2988,643,4553,827,4515,576,6516,924,2533,732,4108,825,3252,753,5215,683,5697,755,3075,626,1684,499,1762,626
0500000US37021,37021,"Buncombe County, North Carolina",257607,*****,124109,1098,5888,498,6339,1128,8346,1668,4592,722,2501,408,1097,608,1486,865,4527,793,8054,521,8118,688,8374,1556,9815,1511,8724,872,7919,551,8180,1175,3711,872,4672,1059,3929,763,4947,970,4642,777,3562,780,2078,599,2608,842,133498,1098,6158,607,5139,966,7277,1182,4576,529,2823,435,1278,474,969,457,5359,1064,8692,599,8692,630,8825,1274,8578,1301,8873,899,8493,465,9953,1043,4299,1056,5056,943,4445,1079,5410,979,6450,925,4547,878,3221,775,4385,966
0500000US37023,37023,"Burke County, North Carolina",89293,*****,45139,1329,1905,337,1749,506,3098,698,2768,593,2147,701,393,377,309,239,1908,403,2769,507,2400,650,3096,511,1906,638,3235,470,3631,676,2961,612,1722,629,1626,526,481,269,2097,645,1858,602,1396,362,632,276,1052,442,44154,1329,1714,255,2509,627,2823,572,636,385,1658,947,0,207,265,285,1244,703,2283,196,2018,281,3091,839,2882,1041,3400,674,3276,268,2967,758,1736,777,1988,629,1267,498,1919,645,2069,623,1694,532,1670,543,1045,426
0500000US37025,37025,"Cabarrus County, North Carolina",206872,*****,101190,1371,7105,706,7894,1265,8068,1286,5443,1017,2390,537,832,484,1372,690,3785,836,6279,488,6748,952,5713,990,7405,1074,8487,821,7063,417,5768,904,1899,653,3557,831,1580,594,2608,725,3425,727,2119,492,715,376,935,364,105682,1371,6206,675,5443,1213,9513,1308,4316,874,2694,690,382,331,1591,823,2812,717,6021,856,6873,745,7026,1286,9134,1326,8474,734,7459,512,6093,1030,3080,933,3305,770,2778,692,2790,728,3706,742,2417,615,1716,614,1853,541
0500000US37027,37027,"Caldwell County, North Carolina",81981,*****,39778,1129,2057,494,1371,524,3108,669,1566,297,1112,543,465,468,209,344,1428,522,2539,408,2058,172,2034,680,2564,729,3417,289,3116,329,3269,580,847,359,1572,504,917,471,1382,406,2156,454,1247,382,831,338,513,287,42203,1129,2148,501,3013,796,1684,784,1690,440,1042,600,590,481,211,179,1625,527,2338,248,1915,90,2465,691,2017,753,3234,337,3276,275,3048,555,1122,404,2020,600,809,360,1621,548,2672,568,1521,440,848,299,1294,421
0500000US37031,37031,"Carteret County, North Carolina",68881,*****,34384,587,1380,163,1631,494,2524,447,1794,327,595,106,329,290,450,316,859,347,1679,180,1596,130,2213,544,1680,451,2137,158,2478,295,2592,463,1004,409,1495,436,1404,362,1285,339,2350,345,1382,348,616,236,911,312,34497,587,1277,175,1697,346,1655,411,735,406,620,181,197,156,419,252,818,282,1753,204,1713,222,1795,476,1975,469,2351,290,2472,191,2945,504,1487,455,1893,411,1351,394,1897,418,1845,456,1755,432,1193,418,654,250
0500000US37035,37035,"Catawba County, North Carolina",157974,*****,76298,1001,3991,500,5367,1040,4845,839,3410,593,2249,577,1115,657,718,539,2847,829,4627,668,4899,753,4017,924,5224,1101,5575,347,5272,348,5392,907,1687,687,2807,632,1971,677,2775,706,2870,709,2123,668,1593,510,924,392,81676,1001,4948,501,4846,919,4642,830,3471,594,1299,704,1471,883,719,556,3327,1111,5161,962,3933,528,5450,848,4128,863,5872,731,5767,660,5895,917,2486,648,2389,623,1812,638,2667,724,5009,1014,2410,556,1934,522,2040,552
0500000US37037,37037,"Chatham County, North Carolina",71472,*****,34771,688,2083,501,2203,651,2468,549,1336,314,371,252,116,175,130,227,843,353,1476,486,2233,612,2107,726,2198,723,2117,372,2646,571,2203,519,716,386,1688,568,1717,705,1345,492,1755,505,1267,513,903,406,850,344,36701,688,2277,587,2123,613,1818,621,425,334,297,231,351,265,531,498,803,399,1460,375,2171,354,1984,591,2645,584,2165,220,2339,356,2689,710,1172,677,1845,585,1650,525,1817,590,1957,515,1640,527,1440,481,1102,473
0500000US37045,37045,"Cleveland County, North Carolina",97334,*****,46613,558,2333,386,2798,731,3643,775,1994,379,1531,462,691,371,1257,588,1398,551,2331,317,2394,432,2324,676,2616,766,2936,332,4107,541,3476,778,1267,545,1866,545,946,457,1301,485,2800,628,1126,333,749,326,729,308,50721,558,2802,368,1737,578,4256,621,2054,445,1691,590,486,280,815,627,1470,604,3205,641,2793,401,2966,641,2100,552,3582,166,3765,188,3305,573,1625,501,2028,538,755,327,1726,497,3346,551,2022,490,1318,396,874,389
0500000US37049,37049,"Craven County, North Carolina",102578,*****,51337,908,3077,733,3537,784,3492,862,1201,238,1239,485,1017,493,1358,553,4355,795,3678,515,2876,579,2761,693,3041,903,2716,573,2764,642,2573,564,967,416,2179,597,980,452,1498,387,2383,470,1874,542,914,416,857,393,51241,908,3180,554,3131,682,3524,721,1955,580,1431,756,778,524,490,283,2019,866,3335,577,3094,733,2836,693,2784,664,2790,530,2634,387,3449,604,1679,538,1543,523,1733,610,1758,460,2673,504,1826,479,966,387,1633,549
0500000US37051,37051,"Cumberland County, North Carolina",332546,*****,166524,703,12844,229,12966,1300,9802,1213,6902,589,6395,798,4446,895,4850,938,11481,1150,17202,338,12472,257,10091,1106,8064,1041,7916,541,8821,472,8324,904,3251,617,4278,733,2741,579,3822,637,3824,599,2451,565,2768,596,813,437,166022,703,12165,230,10496,866,10842,885,5922,360,4527,338,2396,704,2234,614,8313,810,15114,293,12175,354,11925,1116,8519,1017,9787,579,9916,310,11129,918,2301,598,5627,970,3876,662,4428,738,4614,746,4297,709,2587,611,2832,658
0500000US37057,37057,"Davidson County, North Carolina",165466,*****,81419,1018,4911,1035,5488,1056,5499,1179,3428,458,1641,311,529,399,540,350,2988,659,5339,599,4893,717,4534,830,4259,934,6884,815,5895,515,5962,867,2230,582,3214,735,1479,510,3117,654,3398,705,3351,539,963,398,877,362,84047,1018,4114,743,5749,957,4483,882,3279,498,1569,283,1378,568,604,314,1995,630,5571,507,4000,423,5606,952,4638,885,7095,791,5766,337,6204,833,1900,595,3948,754,1769,495,3617,626,3696,681,3564,774,1831,546,1671,554
0500000US37063,37063,"Durham County, North Carolina",311640,*****,148897,1018,10661,271,8463,1294,9491,1294,5240,561,3514,1196,2029,735,1974,780,7679,1297,13758,4,13287,510,11244,1251,10139,1292,9949,428,8609,455,8649,1059,2568,660,5305,1136,2378,655,4216,788,4255,698,2435,636,1436,557,1618,681,162743,1018,9830,271,9793,1026,7622,1067,4584,527,4559,638,2615,709,1564,735,6933,1138,15188,325,14074,2,13339,1316,9121,1283,10358,547,9695,611,10476,1411,4783,1205,5308,1123,3160,1011,5193,1009,5665,965,3032,809,1978,565,3873,779
0500000US37067,37067,"Forsyth County, North Carolina",376320,*****,179082,524,11667,219,13608,1318,11595,1319,7727,230,5938,735,2478,759,2554,862,6808,1093,12085,269,11117,250,10800,1272,11143,1222,12068,283,12023,171,13506,1317,3319,696,6070,1125,3934,643,4328,763,7033,945,4188,673,2641,648,2452,595,197238,524,10975,214,13271,1508,11020,1514,7326,118,6086,240,3293,960,2461,862,7020,946,13379,221,12368,262,12011,1335,11901,1277,12932,471,13192,493,14409,1145,4613,983,7580,968,3871,654,6572,1023,8213,879,6616,780,3679,706,4450,681
0500000US37069,37069,"Franklin County, North Carolina",66168,*****,32115,897,1345,765,2210,609,2383,707,799,476,1093,520,313,242,77,79,1702,752,2202,633,1780,442,1483,556,1899,711,2373,556,2987,711,2666,751,708,419,1620,593,415,285,794,370,1664,378,1032,470,435,310,135,140,34053,897,2052,722,1780,597,2219,749,1980,692,745,511,186,162,464,414,1362,738,1549,746,1770,560,1574,645,2327,635,2487,513,2579,509,1916,552,1204,591,1816,509,843,387,1131,386,1551,531,897,426,500,327,1121,586
0500000US37071,37071,"Gaston County, North Carolina",220182,*****,105915,496,6639,352,6321,1163,7738,1155,4554,254,2822,774,1321,594,1056,612,4327,832,6932,706,6487,532,6616,991,6939,1097,7784,315,7673,309,7464,808,2862,656,3657,652,1952,464,3653,547,4041,585,2285,454,1366,375,1426,344,114267,496,6481,343,6219,934,7522,959,4404,273,2390,524,1204,516,1283,450,3851,784,7584,359,7208,525,6600,1097,8022,1139,8653,497,7741,253,6860,702,3760,678,4297,667,3015,562,3191,597,5299,691,3363,678,1947,444,3373,780
0500000US37081,37081,"Guilford County, North Carolina",526953,*****,249597,366,16103,61,15860,1806,17488,1786,10393,312,7688,482,4889,1312,3752,885,9704,1466,18637,143,15853,245,16280,1719,14297,1703,17541,151,16715,69,16326,1508,5821,953,8944,1326,4478,828,5559,993,10573,1121,6672,826,3375,736,2649,725,277356,366,15111,2,15186,1749,17312,1741,10783,391,9995,510,2937,783,4743,1319,11796,1516,20453,684,17322,726,17168,1763,17817,1626,18999,370,18189,342,17700,1400,7971,1154,8984,1303,5915,872,8139,1150,11377,1289,7958,1023,5749,832,5752,761
0500000US37085,37085,"Harnett County, North Carolina",132754,*****,65624,681,5256,323,4372,750,5588,745,2743,398,2899,460,485,277,876,598,2132,645,4700,238,5316,440,4736,936,4650,1046,4357,402,3920,291,3908,532,1037,398,1753,475,1423,481,1544,422,1636,383,786,286,1112,370,395,245,67130,681,4848,213,4763,936,5368,911,2240,141,2319,478,1378,484,692,520,1702,546,4991,135,5156,279,3914,636,4901,637,4258,340,3956,249,3426,717,1727,503,2177,549,1598,554,1960,523,2074,502,1277,324,1417,384,988,311
0500000US37089,37089,"Henderson County, North Carolina",115708,*****,55214,762,2602,577,2954,837,3729,875,2393,467,1131,540,66,89,656,453,1774,528,2573,319,2891,393,3444,950,3069,649,3479,315,4129,779,3999,757,1681,698,1807,572,1707,576,2144,694,3564,649,2841,441,1230,370,1351,409,60494,762,2696,487,3322,838,2763,769,1837,341,1562,852,1095,406,602,330,752,436,2656,389,2781,210,3392,1187,3694,783,4343,802,3854,233,4483,932,2355,633,2424,592,1546,449,2728,558,4376,709,3114,539,1542,500,2577,520
0500000US37097,37097,"Iredell County, North Carolina",175711,*****,86454,688,4904,440,4790,708,7226,718,3940,418,2654,494,648,349,821,512,3373,770,5052,265,5876,687,5187,1018,5700,1109,6080,381,6598,380,5936,828,2567,703,2529,609,1975,614,2937,732,3203,629,2239,540,1389,446,830,409,89257,688,4871,420,5373,1088,6241,1042,3794,668,2192,560,1801,836,506,348,2506,694,4935,641,4612,527,5967,958,5121,935,7062,469,7457,526,6535,731,2051,693,3109,577,2037,629,3384,626,3574,707,2745,498,2099,577,1285,396
0500000US37101,37101,"Johnston County, North Carolina",196708,*****,95618,1034,5649,399,5793,1338,9317,1248,4499,624,2343,510,2394,943,1071,655,2094,942,5731,885,5885,2,5098,1268,8317,1135,8254,826,6675,272,5387,1109,2914,1152,2953,739,1830,867,2116,721,3824,900,1529,449,1340,429,605,389,101090,1034,6907,404,6734,1531,7382,1531,4212,624,2565,549,302,289,213,254,3943,692,6372,659,6090,612,6641,1120,7948,1275,7737,468,6998,474,6577,976,2317,602,3849,1102,1720,571,2804,779,3994,885,2971,652,1128,467,1686,771
0500000US37109,37109,"Lincoln County, North Carolina",82403,*****,40653,684,2446,459,2594,757,2532,731,1578,234,1076,336,258,272,315,261,1677,489,2301,338,2186,265,2403,591,2514,644,2943,146,3559,408,2786,650,1358,464,1471,549,995,524,1491,467,2001,525,1248,326,481,323,440,247,41750,684,1939,345,2823,545,1968,569,1787,289,1182,595,124,132,221,245,1382,343,2577,405,1895,114,2423,730,3063,686,3130,281,3284,344,2903,657,886,392,2267,608,1260,466,2341,546,1421,464,1329,383,598,326,947,375
0500000US37119,37119,"Mecklenburg County, North Carolina",1076837,*****,517871,500,36813,78,37441,2773,34819,2761,21130,191,12968,361,6210,1329,8318,1860,20054,1811,45491,110,43392,69,40989,2326,35311,2279,37384,343,33032,107,32319,2045,10867,1604,12059,1561,7433,1152,10449,1268,14493,1394,7537,906,4690,869,4672,856,558966,500,35461,111,35813,2385,34861,2387,20987,148,13439,389,5663,1124,4331,1163,25692,1532,48404,417,44649,275,44472,2827,38410,2839,39814,4,36190,169,35718,1799,11764,1458,14749,1662,8886,1281,15325,1320,16768,1318,10695,1170,9035,1121,7840,1090
0500000US37125,37125,"Moore County, North Carolina",97264,*****,46993,1080,2239,257,3499,845,2902,738,2601,1172,1001,372,75,97,809,556,798,414,2935,542,2925,544,3446,920,2251,745,2475,223,2757,176,2668,812,1128,468,2509,825,1065,427,1826,539,2557,674,1895,525,1366,417,1266,461,50271,1080,2546,543,2459,566,2821,670,2155,572,1498,536,384,338,515,568,1462,1014,3170,742,3020,495,3325,738,1679,576,2696,465,3095,430,3302,671,1700,593,1778,704,1281,433,2141,531,3281,691,2076,585,1849,471,2038,558
0500000US37127,37127,"Nash County, North Carolina",93991,*****,45399,882,2978,713,2850,910,3190,833,2224,390,1714,580,216,230,896,648,2090,853,2146,387,2567,799,2966,1007,2246,950,2828,71,3136,116,2639,622,1397,653,2152,579,1186,633,1697,555,1834,624,1384,364,591,397,472,296,48592,882,2538,616,2564,869,3004,878,1586,438,542,442,1505,965,364,441,1971,948,2797,157,2554,193,2740,913,3445,1050,3009,207,3344,207,3913,891,1198,649,1912,673,1567,609,1714,571,2246,593,1805,545,870,478,1404,427
0500000US37129,37129,"New Hanover County, North Carolina",227198,*****,107900,783,5810,429,6129,1034,6144,1030,3283,537,3441,548,2434,931,847,600,6011,1007,7650,430,7751,807,7693,1255,6309,1325,7181,778,7345,579,7280,953,2057,628,3737,895,2326,587,3736,868,4622,867,2349,660,2342,808,1423,575,119298,783,5766,387,6676,1089,5062,1159,3807,466,4228,818,3107,891,2265,941,4945,1270,8212,825,7554,743,8440,1282,5805,1325,7642,727,7707,912,9080,974,2731,797,4136,879,3772,992,3866,894,5374,1063,3421,785,2789,914,2913,772
0500000US37133,37133,"Onslow County, North Carolina",193893,*****,106999,1499,9142,733,6021,1333,6292,1397,3116,751,7808,1770,6187,1513,5283,1316,11820,2102,11320,986,7837,973,5041,1417,4232,1310,4451,1091,3885,749,3088,808,1345,595,2508,925,1031,386,1779,473,1796,506,1870,547,774,455,373,364,86894,1499,7965,738,5377,1205,5456,1116,3955,1137,1787,409,1558,784,2276,790,5892,1003,8951,900,7107,1042,4754,1174,4603,944,4511,901,4311,518,4502,653,1528,599,1997,606,1357,557,1463,493,2843,583,2134,595,1411,593,1156,495
0500000US37135,37135,"Orange County, North Carolina",144946,*****,68464,695,2879,414,5096,1017,4060,1116,2479,502,3199,1008,1455,611,3359,1431,3239,1007,5151,492,3637,735,4017,940,4644,786,4236,400,4550,653,3319,720,2011,637,2646,794,2487,602,1319,406,1954,521,1240,458,986,358,501,292,76482,695,3410,444,3730,978,4686,795,2381,484,4448,449,2448,621,3170,642,3865,912,5546,777,4567,721,3893,880,4504,850,6187,780,4093,394,4201,604,1938,625,2066,530,2212,784,2165,473,2885,828,1461,531,1673,607,953,402
0500000US37147,37147,"Pitt County, North Carolina",179042,*****,85390,1070,5530,1006,4359,1110,6628,1229,3766,668,3731,1125,3350,1812,1404,687,7221,2101,6385,223,5310,447,4137,1125,5268,1104,4937,427,4590,280,3981,622,1973,668,3056,610,2203,770,2069,783,2208,815,1337,441,1393,623,554,427,93652,1070,4880,548,5744,923,4280,943,2918,174,6136,1137,2101,844,3103,976,6228,1694,6898,179,6096,602,7197,945,3560,988,5496,423,5270,267,5658,982,2946,841,2050,824,1955,644,2140,627,3293,693,2232,659,1699,608,1772,619
0500000US37151,37151,"Randolph County, North Carolina",143282,*****,71043,835,3655,445,4217,1108,5096,1003,3622,574,2016,467,1220,666,750,386,1668,530,5011,670,3916,695,3641,798,4818,805,5387,590,5244,415,5126,879,1883,654,2815,757,1542,523,2599,690,2778,697,2135,520,950,383,954,382,72239,835,4172,549,4413,811,4152,738,2709,322,1376,302,575,405,681,477,2306,699,4752,766,3578,385,4816,978,4618,1056,5065,353,5173,326,5542,971,1899,698,2646,843,2002,525,1716,534,4336,669,2005,500,2038,564,1669,543
0500000US37155,37155,"Robeson County, North Carolina",132606,*****,63912,409,4369,252,5062,738,4464,762,2984,169,2362,533,1345,438,1051,452,2508,521,4295,131,3495,232,3656,636,4043,632,4165,140,3852,146,4102,604,1371,427,2334,600,1241,450,1873,480,2444,430,1365,284,1081,353,450,208,68694,409,4426,246,4096,649,5096,651,2668,169,2032,272,1386,466,1053,434,2088,393,4794,315,3852,152,4399,747,4202,695,4291,196,4244,145,4374,576,2024,509,2354,543,1698,518,2419,505,2688,503,1701,347,1299,382,1510,395
0500000US37157,37157,"Rockingham County, North Carolina",90949,*****,42881,814,2253,358,1733,762,3330,743,1545,440,990,253,373,340,1107,578,1695,609,2026,303,1983,366,3030,843,2405,792,2982,576,2740,272,3787,613,1197,456,1812,598,1361,546,1953,592,1780,596,1464,354,797,278,538,310,48068,814,2343,800,2809,778,2852,740,1713,432,1507,778,438,392,437,359,1379,587,2274,330,2264,396,3070,783,2852,861,3030,478,3598,187,3840,682,1216,529,2284,581,929,309,1836,584,2641,515,1701,595,1423,501,1632,542
0500000US37159,37159,"Rowan County, North Carolina",140644,*****,69956,1490,3491,536,4223,918,5271,1062,2813,587,2580,530,982,378,564,387,2286,630,4516,663,4237,650,3900,796,3350,833,4921,752,5956,1029,5519,821,1414,666,2757,689,1878,573,2163,497,2581,551,2873,843,599,235,1082,343,70688,1490,4380,861,4367,857,3861,977,2803,537,1926,533,1377,589,716,402,2066,565,4176,752,3429,345,4928,902,3725,920,4699,744,5076,559,4731,758,2396,546,2461,631,1555,552,2516,517,3797,785,2354,719,1550,487,1799,621
0500000US37161,37161,"Rutherford County, North Carolina",66551,*****,32444,636,1727,385,1681,503,2278,616,1823,402,772,586,772,649,196,192,1329,526,1472,31,1539,209,1061,495,2337,504,2307,269,2237,218,2732,722,991,514,1021,616,1161,451,1272,420,1523,614,672,379,722,408,819,442,34107,636,1626,278,1876,448,1547,530,1473,335,852,526,341,387,221,254,596,418,1724,186,1572,249,2709,983,1466,603,2616,546,2109,88,2994,606,596,413,1786,740,1080,429,1436,539,2178,597,1461,388,955,451,893,368
0500000US37171,37171,"Surry County, North Carolina",72224,*****,34620,666,1664,220,2585,593,1897,550,1530,293,472,318,159,163,457,313,1545,421,2267,235,1887,280,1711,508,2695,545,2446,261,2530,207,1978,477,1191,381,1541,415,1043,382,1331,442,1277,412,1015,398,802,344,597,323,37604,666,1844,411,2236,456,2074,570,1576,486,898,474,105,133,275,227,1660,688,2171,415,1588,205,1573,486,2580,603,2580,282,2950,420,2308,551,1217,404,1591,463,733,318,2363,552,1592,425,1181,408,1225,354,1284,406
